id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
59,2022-10-12,Serbia,Mobile App Development,1264.46,0.18,99.39,Overdue,1363.67,2022-11-07,Company D
20,2023-05-13,Guernsey,E-commerce Development,1739.11,180.31,32.47,Overdue,1591.27,2023-05-23,Company C
62,2023-07-03,Luxembourg,E-commerce Development,4123.13,698.27,409.07,Overdue,3833.93,2023-07-27,Company D
5,2023-01-14,Saint Lucia,Web Development,2775.65,36.4,204.28,Pending,2943.53,2023-01-23,Company A
86,2022-11-08,Libyan Arab Jamahiriya,E-commerce Development,2186.46,91.11,8.06,Overdue,2103.41,2022-11-15,Company C
29,2023-07-10,Honduras,IoT Solution,7002.07,905.24,34.21,Paid,6131.04,2023-08-05,Company B
1,2022-09-29,United States of America,Mobile App Development,4866.27,498.26,310.6,Overdue,4678.61,2022-10-19,Company C
28,2023-02-12,Malta,IoT Solution,4953.23,944.07,426.41,Overdue,4435.57,2023-02-27,Company D
39,2023-02-08,Georgia,Web Development,1102.33,102.12,61.96,Pending,1062.17,2023-02-22,Company A
9,2022-11-24,Seychelles,E-commerce Development,1968.81,10.9,18.41,Paid,1976.32,2022-12-10,Company C
91,2023-05-15,Christmas Island,Web Development,1277.2,248.98,85.43,Paid,1113.65,2023-06-01,Company B
45,2022-09-13,Saint Lucia,UI/UX Design,223.62,42.88,10.01,Overdue,190.75,2022-09-24,Company E
82,2023-05-02,French Polynesia,Mobile App Development,2694.73,153.84,72.22,Overdue,2613.11,2023-06-01,Company E
66,2023-01-06,Gabon,UI/UX Design,371.21,9.35,7.61,Paid,369.47,2023-02-05,Company B
80,2022-12-23,Greenland,IoT Solution,3690.24,591.23,331.67,Pending,3430.68,2023-01-12,Company B
46,2023-01-26,Guadeloupe,UI/UX Design,379.22,37.9,7.29,Paid,348.61,2023-02-15,Company A
80,2023-03-19,Czech Republic,Mobile App Development,1374.01,44.74,76.7,Pending,1405.97,2023-03-30,Company C
7,2023-06-14,Congo,E-commerce Development,1069.23,190.52,97.74,Paid,976.45,2023-07-13,Company C
97,2022-10-15,Senegal,Mobile App Development,4009.82,335.05,140.15,Paid,3814.92,2022-10-22,Company D
6,2023-01-27,Bosnia and Herzegovina,IoT Solution,7704.13,548.4,184.33,Paid,7340.06,2023-02-19,Company D
93,2023-03-31,Estonia,UI/UX Design,860.67,54.36,77.67,Overdue,883.98,2023-04-26,Company B
38,2023-01-19,South Africa,E-commerce Development,1513.65,70.22,85.92,Overdue,1529.35,2023-02-11,Company D
74,2022-08-25,Netherlands,Web Development,2270.73,246.71,222.58,Overdue,2246.6,2022-09-04,Company E
25,2023-04-09,Brazil,IoT Solution,5743.72,1106.45,532.53,Paid,5169.8,2023-05-06,Company A
1,2023-04-16,Micronesia,UI/UX Design,273.66,21.13,1.38,Pending,253.91,2023-04-24,Company E
76,2022-12-14,Kiribati,AI Solution,4378.75,547.09,58.22,Overdue,3889.88,2023-01-08,Company E
16,2023-05-03,South Africa,AI Solution,6177.8,766.0,347.34,Overdue,5759.14,2023-05-16,Company E
94,2023-03-13,Iraq,Web Development,2075.52,218.88,170.62,Paid,2027.26,2023-03-31,Company B
21,2022-09-02,Yemen,AI Solution,8245.16,323.54,88.0,Paid,8009.62,2022-09-11,Company E
39,2023-05-03,Togo,AI Solution,4048.48,785.87,265.53,Overdue,3528.14,2023-05-28,Company C
21,2022-11-24,Thailand,IoT Solution,5412.38,310.24,344.34,Paid,5446.48,2022-12-13,Company D
75,2023-01-01,Holy See (Vatican City State),Mobile App Development,4307.93,427.69,158.5,Pending,4038.74,2023-01-11,Company E
81,2022-11-22,Namibia,IoT Solution,3488.09,566.75,343.11,Pending,3264.45,2022-12-20,Company D
32,2023-03-26,China,Web Development,2877.89,160.4,194.78,Pending,2912.27,2023-04-13,Company E
80,2023-03-10,Ireland,Mobile App Development,2203.8,179.03,52.15,Paid,2076.92,2023-04-03,Company D
23,2023-06-03,Anguilla,AI Solution,8553.24,45.48,8.77,Paid,8516.53,2023-06-29,Company A
65,2022-12-20,Papua New Guinea,UI/UX Design,569.73,3.11,27.5,Pending,594.12,2023-01-02,Company D
26,2022-09-03,Somalia,IoT Solution,3809.94,661.83,66.44,Pending,3214.55,2022-09-12,Company E
14,2023-02-03,Cameroon,Web Development,1307.12,84.24,69.4,Overdue,1292.28,2023-02-22,Company B
51,2022-07-19,Namibia,UI/UX Design,552.01,57.61,1.75,Paid,496.15,2022-08-04,Company D
56,2022-11-04,French Guiana,UI/UX Design,560.36,18.67,51.04,Paid,592.73,2022-11-21,Company D
61,2022-11-01,Palau,UI/UX Design,620.35,93.74,16.58,Overdue,543.19,2022-11-25,Company C
82,2022-12-02,Bosnia and Herzegovina,Mobile App Development,3907.39,52.85,248.74,Overdue,4103.28,2022-12-22,Company A
3,2022-07-18,Germany,AI Solution,5511.92,242.61,106.56,Overdue,5375.87,2022-08-10,Company E
47,2023-03-21,Micronesia,Web Development,1981.16,152.49,161.97,Pending,1990.64,2023-03-28,Company B
8,2022-11-16,Korea,IoT Solution,4237.02,84.47,73.41,Overdue,4225.96,2022-12-03,Company E
32,2022-09-06,Italy,UI/UX Design,560.29,67.45,22.24,Paid,515.08,2022-09-16,Company A
12,2022-08-06,Cyprus,UI/UX Design,308.54,24.35,22.18,Pending,306.37,2022-09-05,Company D
23,2023-01-19,Gabon,AI Solution,9462.98,1360.79,411.77,Pending,8513.96,2023-01-29,Company B
85,2023-02-18,United States of America,Web Development,2922.3,561.35,58.8,Overdue,2419.75,2023-03-16,Company C
12,2023-01-04,Martinique,UI/UX Design,428.03,16.92,28.59,Overdue,439.7,2023-01-29,Company A
22,2022-09-05,Philippines,UI/UX Design,576.87,4.59,20.72,Overdue,593.0,2022-09-14,Company E
15,2022-09-20,Botswana,Mobile App Development,4117.27,324.34,125.08,Pending,3918.01,2022-09-30,Company B
60,2023-01-01,Austria,AI Solution,3233.65,265.97,175.98,Pending,3143.66,2023-01-20,Company B
76,2023-01-16,Switzerland,AI Solution,9435.4,1409.88,815.91,Paid,8841.43,2023-02-12,Company C
65,2022-07-30,Ukraine,Web Development,2681.47,212.68,200.53,Paid,2669.32,2022-08-23,Company D
50,2022-11-07,Guadeloupe,IoT Solution,2084.35,270.75,136.46,Pending,1950.06,2022-11-30,Company A
81,2023-06-27,Guadeloupe,Web Development,2816.55,414.04,64.98,Overdue,2467.49,2023-07-14,Company B
89,2023-06-22,Brunei Darussalam,E-commerce Development,2951.21,107.76,213.87,Pending,3057.32,2023-07-18,Company E
69,2023-05-26,Saint Helena,Mobile App Development,1957.77,180.41,46.05,Pending,1823.41,2023-06-05,Company B
9,2022-07-18,Bangladesh,E-commerce Development,3389.19,642.63,203.89,Pending,2950.45,2022-07-30,Company C
43,2022-07-22,Jordan,Mobile App Development,2108.93,168.97,46.23,Pending,1986.19,2022-08-12,Company A
77,2022-09-13,Russian Federation,Web Development,2444.91,117.16,128.84,Paid,2456.59,2022-09-25,Company D
76,2022-11-29,Christmas Island,IoT Solution,7783.44,208.27,544.79,Paid,8119.96,2022-12-22,Company D
59,2023-03-23,French Polynesia,Web Development,1307.74,213.89,79.2,Overdue,1173.05,2023-04-05,Company E
46,2023-06-19,Greece,IoT Solution,5937.34,539.71,499.29,Paid,5896.92,2023-07-03,Company E
29,2023-05-16,United Kingdom,E-commerce Development,2559.96,429.51,69.35,Paid,2199.8,2023-06-14,Company D
62,2023-05-29,Swaziland,E-commerce Development,4892.52,462.17,481.72,Overdue,4912.07,2023-06-15,Company C
89,2022-11-02,Vietnam,Web Development,2190.79,63.33,60.18,Overdue,2187.64,2022-11-28,Company B
38,2023-02-12,Saint Kitts and Nevis,Mobile App Development,3452.81,533.9,261.34,Pending,3180.25,2023-02-25,Company A
98,2023-02-06,Switzerland,E-commerce Development,4897.44,686.79,154.21,Pending,4364.86,2023-02-25,Company B
39,2022-10-04,Botswana,Mobile App Development,2350.3,395.76,79.68,Overdue,2034.22,2022-10-29,Company D
11,2023-07-10,Bhutan,UI/UX Design,998.12,39.28,36.36,Overdue,995.2,2023-07-27,Company C
43,2022-11-10,Lao People's Democratic Republic,Web Development,2905.32,344.67,133.54,Overdue,2694.19,2022-11-23,Company C
49,2022-09-25,Uzbekistan,Mobile App Development,3440.69,180.58,40.92,Paid,3301.03,2022-10-12,Company C
17,2023-01-10,Equatorial Guinea,Mobile App Development,4608.43,371.13,112.11,Paid,4349.41,2023-01-31,Company D
100,2023-02-16,Svalbard & Jan Mayen Islands,UI/UX Design,859.89,50.36,35.96,Pending,845.49,2023-03-09,Company B
51,2022-12-15,Mongolia,E-commerce Development,4212.18,162.94,287.81,Pending,4337.05,2022-12-25,Company A
45,2022-08-18,Togo,AI Solution,9568.62,294.89,15.77,Pending,9289.5,2022-08-26,Company D
84,2022-11-11,Timor-Leste,UI/UX Design,692.81,90.16,2.68,Pending,605.33,2022-11-30,Company E
87,2022-11-28,Vietnam,Mobile App Development,1804.49,193.48,99.09,Pending,1710.1,2022-12-22,Company C
4,2023-02-12,French Guiana,Web Development,1184.48,32.51,6.73,Overdue,1158.7,2023-03-02,Company D
64,2023-02-10,Turkmenistan,IoT Solution,5912.4,972.64,436.43,Overdue,5376.19,2023-02-18,Company C
30,2022-12-04,Singapore,AI Solution,3458.02,76.76,172.77,Pending,3554.03,2023-01-02,Company D
71,2023-02-24,Heard Island and McDonald Islands,E-commerce Development,4396.82,807.08,119.37,Paid,3709.11,2023-03-13,Company E
32,2022-12-29,Italy,IoT Solution,6000.41,1008.76,556.82,Paid,5548.47,2023-01-10,Company E
1,2023-04-10,Senegal,UI/UX Design,327.45,63.59,16.03,Pending,279.89,2023-05-04,Company E
100,2023-03-22,Central African Republic,AI Solution,9645.22,1453.84,781.63,Paid,8973.01,2023-04-04,Company B
6,2022-10-23,Tanzania,UI/UX Design,795.66,56.91,64.63,Overdue,803.38,2022-11-15,Company C
44,2022-08-08,Tajikistan,E-commerce Development,1015.22,196.28,61.98,Paid,880.92,2022-08-31,Company C
77,2022-09-23,Cocos (Keeling) Islands,Web Development,1760.36,256.69,67.67,Overdue,1571.34,2022-10-06,Company B
91,2022-12-01,Thailand,Web Development,2297.65,196.38,27.48,Pending,2128.75,2022-12-28,Company E
37,2022-10-17,Eritrea,IoT Solution,6745.52,929.2,244.6,Overdue,6060.92,2022-10-24,Company E
98,2023-02-24,Turkmenistan,AI Solution,5177.89,662.05,101.47,Paid,4617.31,2023-03-15,Company D
81,2022-08-01,Thailand,Mobile App Development,2731.21,61.59,112.55,Overdue,2782.17,2022-08-09,Company C
95,2022-09-04,Israel,UI/UX Design,357.21,56.24,30.0,Paid,330.97,2022-09-17,Company E
41,2023-04-30,Rwanda,Web Development,1998.86,30.05,86.31,Pending,2055.12,2023-05-28,Company A
81,2022-07-31,Tanzania,IoT Solution,5712.36,504.45,523.69,Overdue,5731.6,2022-08-15,Company B
78,2022-09-09,Lao People's Democratic Republic,Mobile App Development,1311.37,54.68,70.35,Paid,1327.04,2022-10-03,Company E
20,2022-10-14,Turkey,E-commerce Development,3151.05,486.23,178.52,Pending,2843.34,2022-10-30,Company A
58,2022-11-02,Haiti,Web Development,2572.96,241.5,214.92,Paid,2546.38,2022-11-12,Company E
33,2022-09-19,Ghana,Web Development,623.74,47.98,23.72,Paid,599.48,2022-10-08,Company B
60,2023-07-07,Algeria,Mobile App Development,2343.1,201.82,159.47,Paid,2300.75,2023-07-19,Company A
96,2023-06-02,Barbados,IoT Solution,3576.11,54.45,240.16,Pending,3761.82,2023-06-18,Company B
70,2023-06-21,Kenya,Web Development,597.4,1.39,27.79,Paid,623.8,2023-07-04,Company C
19,2023-04-01,Comoros,AI Solution,7801.6,539.15,604.64,Paid,7867.09,2023-04-12,Company C
30,2023-02-28,Palau,IoT Solution,5124.83,24.39,454.35,Pending,5554.79,2023-03-07,Company A
8,2023-06-11,Burundi,Web Development,2319.54,360.18,99.95,Pending,2059.31,2023-07-10,Company C
44,2022-08-17,Russian Federation,IoT Solution,2290.7,248.37,227.55,Overdue,2269.88,2022-09-01,Company D
49,2022-08-30,Seychelles,Web Development,2961.07,560.54,221.11,Paid,2621.64,2022-09-29,Company D
92,2023-04-11,Ireland,UI/UX Design,586.14,37.63,1.51,Paid,550.02,2023-04-26,Company C
66,2023-04-04,Ghana,Web Development,884.64,54.47,21.96,Overdue,852.13,2023-04-14,Company D
61,2023-01-05,Anguilla,E-commerce Development,1622.13,251.57,62.55,Paid,1433.11,2023-01-25,Company E
34,2023-07-08,Nauru,IoT Solution,4871.52,707.9,387.35,Paid,4550.97,2023-08-03,Company B
54,2022-10-30,Fiji,IoT Solution,2498.11,204.74,87.79,Paid,2381.16,2022-11-28,Company E
83,2023-05-22,Sudan,E-commerce Development,4780.38,635.03,365.05,Overdue,4510.4,2023-06-20,Company B
86,2023-03-10,Egypt,Web Development,1119.3,70.56,48.14,Overdue,1096.88,2023-03-29,Company B
62,2023-04-23,Argentina,IoT Solution,6008.78,159.73,232.04,Pending,6081.09,2023-05-14,Company D
28,2023-03-16,Iran,Web Development,2350.43,191.32,192.68,Paid,2351.79,2023-04-14,Company D
36,2022-09-18,Bhutan,IoT Solution,2845.67,100.21,77.53,Paid,2822.99,2022-10-16,Company C
9,2023-07-05,Honduras,E-commerce Development,3906.64,218.56,272.27,Paid,3960.35,2023-08-02,Company B
7,2023-04-14,Dominican Republic,Web Development,1303.03,171.15,1.94,Paid,1133.82,2023-04-29,Company B
45,2023-04-16,Congo,IoT Solution,3692.03,666.74,182.57,Pending,3207.86,2023-05-13,Company D
61,2023-01-21,Turkmenistan,E-commerce Development,4635.44,22.29,393.25,Pending,5006.4,2023-02-11,Company D
19,2023-07-02,Cayman Islands,E-commerce Development,3006.84,142.28,213.22,Pending,3077.78,2023-07-31,Company E
3,2022-10-23,Kenya,Mobile App Development,1532.82,186.83,67.28,Pending,1413.27,2022-11-07,Company A
19,2022-08-11,Canada,UI/UX Design,773.14,87.68,32.24,Paid,717.7,2022-09-07,Company B
88,2023-01-07,Nauru,Mobile App Development,1490.72,45.84,74.26,Paid,1519.14,2023-01-14,Company A
7,2022-07-30,Haiti,IoT Solution,5679.63,944.5,106.6,Overdue,4841.73,2022-08-26,Company D
56,2023-04-22,Spain,E-commerce Development,3965.05,606.01,2.22,Overdue,3361.26,2023-05-11,Company E
3,2022-10-08,Israel,E-commerce Development,4834.13,456.0,169.31,Overdue,4547.44,2022-10-27,Company B
94,2022-09-04,Cocos (Keeling) Islands,E-commerce Development,3086.8,209.62,239.19,Pending,3116.37,2022-09-24,Company C
6,2022-10-24,Iraq,UI/UX Design,257.74,13.23,23.51,Paid,268.02,2022-11-08,Company B
54,2022-10-29,Samoa,UI/UX Design,635.14,5.42,20.35,Paid,650.07,2022-11-08,Company B
33,2022-09-14,United States Virgin Islands,Mobile App Development,1023.99,135.65,91.11,Overdue,979.45,2022-10-11,Company A
70,2023-04-28,Jordan,Web Development,1741.46,164.1,119.58,Overdue,1696.94,2023-05-21,Company D
16,2023-06-23,Luxembourg,AI Solution,3848.99,56.69,375.78,Overdue,4168.08,2023-07-11,Company C
64,2023-04-16,Bosnia and Herzegovina,UI/UX Design,260.7,3.19,9.37,Overdue,266.88,2023-05-03,Company C
57,2022-11-28,Cape Verde,E-commerce Development,1505.21,287.55,19.36,Overdue,1237.02,2022-12-20,Company D
14,2023-05-13,Korea,IoT Solution,4241.84,353.77,359.92,Overdue,4247.99,2023-05-23,Company E
93,2023-04-27,Svalbard & Jan Mayen Islands,E-commerce Development,4245.47,558.0,14.94,Overdue,3702.41,2023-05-25,Company C
16,2023-02-18,Nauru,Mobile App Development,2921.24,362.87,286.72,Paid,2845.09,2023-03-12,Company D
97,2023-06-30,Samoa,Mobile App Development,3988.11,358.62,196.44,Paid,3825.93,2023-07-18,Company B
100,2023-01-08,Barbados,IoT Solution,6113.12,1156.18,507.97,Overdue,5464.91,2023-01-17,Company C
43,2023-03-22,Cambodia,Mobile App Development,4480.47,39.58,81.37,Paid,4522.26,2023-04-04,Company E
80,2022-10-28,Turkmenistan,AI Solution,8360.21,1391.86,664.27,Overdue,7632.62,2022-11-27,Company D
47,2022-10-14,Bahrain,IoT Solution,7195.14,682.79,358.39,Overdue,6870.74,2022-11-13,Company A
60,2022-07-25,Jersey,UI/UX Design,876.88,52.57,28.83,Pending,853.14,2022-08-14,Company C
65,2023-01-05,Paraguay,Mobile App Development,1151.59,150.74,56.61,Paid,1057.46,2023-02-01,Company D
47,2022-09-17,Colombia,AI Solution,5633.99,514.78,338.22,Overdue,5457.43,2022-10-01,Company C
30,2023-04-07,Saint Helena,AI Solution,5509.99,296.05,81.88,Overdue,5295.82,2023-05-03,Company B
79,2022-07-11,Sweden,IoT Solution,7338.14,1245.46,635.38,Pending,6728.06,2022-07-31,Company A
94,2023-02-11,Romania,E-commerce Development,1076.91,83.98,66.53,Paid,1059.46,2023-03-01,Company E
44,2022-09-03,Uganda,E-commerce Development,1775.92,180.14,171.43,Overdue,1767.21,2022-09-11,Company E
35,2023-05-27,Rwanda,Web Development,2170.44,365.6,177.58,Overdue,1982.42,2023-06-13,Company C
73,2022-07-31,Honduras,E-commerce Development,4633.84,708.01,302.96,Paid,4228.79,2022-08-25,Company B
53,2022-10-01,Maldives,UI/UX Design,978.29,186.38,87.93,Pending,879.84,2022-10-27,Company E
22,2023-01-06,Mozambique,E-commerce Development,2925.38,543.92,28.15,Pending,2409.61,2023-01-26,Company E
23,2022-11-26,Poland,Web Development,2663.6,452.6,2.14,Paid,2213.14,2022-12-08,Company B
83,2023-03-12,Vietnam,Web Development,2349.23,54.5,37.01,Paid,2331.74,2023-04-03,Company E
95,2022-11-25,El Salvador,Web Development,1921.2,35.3,120.6,Paid,2006.5,2022-12-08,Company C
64,2023-04-10,Lebanon,UI/UX Design,509.44,93.07,22.02,Pending,438.39,2023-05-08,Company A
3,2023-05-30,Bulgaria,UI/UX Design,308.72,20.77,0.0,Overdue,287.95,2023-06-24,Company D
60,2023-05-30,Bahrain,Mobile App Development,4265.91,487.53,365.91,Pending,4144.29,2023-06-17,Company D
46,2023-03-15,Ethiopia,Web Development,1023.74,7.78,34.1,Paid,1050.06,2023-03-23,Company E
98,2022-10-02,Martinique,AI Solution,5600.87,380.46,236.48,Pending,5456.89,2022-10-14,Company D
19,2022-08-05,Dominican Republic,Mobile App Development,1536.99,299.5,19.45,Pending,1256.94,2022-08-12,Company E
59,2022-08-28,Bolivia,Mobile App Development,2606.68,312.81,238.81,Pending,2532.68,2022-09-21,Company A
89,2023-02-07,Syrian Arab Republic,Mobile App Development,2099.73,407.23,206.89,Pending,1899.39,2023-02-20,Company C
51,2023-03-29,Anguilla,UI/UX Design,722.25,45.34,49.19,Overdue,726.1,2023-04-08,Company A
77,2023-06-06,French Polynesia,AI Solution,6842.01,693.21,65.84,Pending,6214.64,2023-06-29,Company B
23,2022-10-30,Falkland Islands (Malvinas),UI/UX Design,687.58,96.14,20.45,Pending,611.89,2022-11-11,Company C
70,2023-01-19,Chile,AI Solution,8459.9,107.74,513.03,Pending,8865.19,2023-02-10,Company B
76,2023-04-15,Northern Mariana Islands,E-commerce Development,4781.43,845.92,181.35,Overdue,4116.86,2023-04-23,Company D
1,2023-01-04,Finland,E-commerce Development,1453.26,282.56,117.79,Pending,1288.49,2023-01-16,Company B
1,2023-03-26,Brazil,Mobile App Development,3708.92,357.66,275.77,Paid,3627.03,2023-04-24,Company B
84,2022-07-12,Jamaica,Mobile App Development,2440.44,51.02,106.63,Paid,2496.05,2022-07-27,Company B
97,2023-06-24,Philippines,Web Development,1775.75,195.46,6.1,Paid,1586.39,2023-07-19,Company C
23,2023-02-20,Aruba,AI Solution,6397.42,152.31,161.28,Paid,6406.39,2023-03-05,Company B
91,2023-04-30,Niue,Mobile App Development,1466.08,90.21,43.73,Overdue,1419.6,2023-05-09,Company D
63,2022-08-17,Honduras,Mobile App Development,3171.43,526.61,59.81,Pending,2704.63,2022-08-26,Company B
4,2023-03-21,Heard Island and McDonald Islands,Mobile App Development,4382.34,413.33,39.69,Overdue,4008.7,2023-04-02,Company B
78,2022-07-24,San Marino,IoT Solution,5360.78,124.65,523.35,Overdue,5759.48,2022-08-08,Company B
20,2023-05-25,Afghanistan,Web Development,1738.43,194.74,54.08,Pending,1597.77,2023-06-03,Company E
44,2022-12-18,Comoros,AI Solution,9011.64,1330.98,412.14,Paid,8092.8,2023-01-15,Company E
75,2023-07-03,Niger,IoT Solution,3206.8,56.48,116.66,Paid,3266.98,2023-07-27,Company A
85,2022-08-28,Sweden,Mobile App Development,3133.53,302.24,69.7,Pending,2900.99,2022-09-06,Company C
73,2023-06-23,Monaco,UI/UX Design,240.29,13.99,10.45,Pending,236.75,2023-07-10,Company E
29,2023-06-19,Northern Mariana Islands,E-commerce Development,1551.16,213.0,129.55,Overdue,1467.71,2023-07-13,Company A
59,2023-06-30,Zambia,AI Solution,5489.24,320.63,109.05,Pending,5277.66,2023-07-29,Company D
40,2023-05-05,Iraq,Mobile App Development,4239.48,326.57,37.76,Paid,3950.67,2023-05-15,Company D
90,2022-07-26,Uruguay,IoT Solution,7499.99,920.9,183.14,Pending,6762.23,2022-08-22,Company C
21,2022-07-18,Netherlands,Web Development,2252.37,221.86,188.98,Overdue,2219.49,2022-08-05,Company D
71,2022-10-03,San Marino,IoT Solution,7076.51,1036.72,195.73,Overdue,6235.52,2022-10-24,Company C
69,2023-01-25,Guernsey,UI/UX Design,273.79,4.58,19.09,Overdue,288.3,2023-02-23,Company D
79,2023-06-20,Guernsey,Web Development,900.07,65.07,84.03,Pending,919.03,2023-07-13,Company E
61,2023-01-26,Bermuda,IoT Solution,7204.85,767.18,690.17,Overdue,7127.84,2023-02-12,Company E
12,2023-03-20,Estonia,Mobile App Development,3265.02,592.69,284.76,Pending,2957.09,2023-04-11,Company D
33,2023-03-09,Honduras,AI Solution,5972.35,686.56,485.64,Paid,5771.43,2023-04-06,Company E
32,2023-03-03,Netherlands,Web Development,952.3,55.32,20.05,Overdue,917.03,2023-03-14,Company A
5,2023-04-12,Korea,E-commerce Development,4412.89,525.25,121.95,Paid,4009.59,2023-05-02,Company C
45,2023-05-09,Finland,IoT Solution,3796.55,653.86,115.64,Overdue,3258.33,2023-06-03,Company E
60,2023-02-27,Mozambique,UI/UX Design,911.91,107.01,45.89,Paid,850.79,2023-03-06,Company E
7,2023-03-04,South Georgia and the South Sandwich Islands,Mobile App Development,2433.51,433.35,132.08,Paid,2132.24,2023-03-28,Company C
4,2023-03-20,China,AI Solution,6036.04,1025.13,136.1,Pending,5147.01,2023-04-10,Company C
14,2022-07-15,Brazil,Mobile App Development,3288.0,298.07,285.59,Paid,3275.52,2022-07-24,Company E
